Season,Row ID,Team,Wins,1 TS,1% TS,1% SC,2 TS,2% TS,2% SC,3 TS,3% TS,3% SC,4 TS,4% TS,4% SC,5 TS,5% TS,5% SC,6 TS,6% TS,6% SC,7 TS,7% TS,7% SC,8 TS,8% TS,8% SC,9 TS,9% TS,9% SC,10 TS,10% TS,10% SC
2016-17,0,Utah Jazz,0.6219512195121951,16073140.0,19.942308135866025,17.0731121804064,27123140.0,33.652292924234665,28.81057540125129,38123140.0,47.3002415823392,40.49492792878918,48277635.0,59.89915307406457,51.28117332143653,56277635.0,69.82493391632241,59.77888425055501,63277635.0,78.50999215329801,67.21438131353366,67217955.0,83.39883624934369,71.39984385456167,69651289.0,86.41792874934552,73.98456497031111,71991889.0,89.32196407926911,76.47078274539795,74241889.0,92.11358994115412,78.86076394421254
2016-17,1,Denver Nuggets,0.4878048780487805,15050000.0,18.22607666672597,15.986318685404118,27128652.0,32.85374692471287,28.81643032408145,38328652.0,46.4173388627415,40.7132256248473,46398827.0,56.190603199212944,49.28547741202214,51398827.0,62.24577817154715,54.59654674272117,55939352.0,67.7445128397987,59.419555357275634,59472685.0,72.02350274990322,63.172710663565,62972685.0,76.26212523053717,66.89045919505433,66214485.0,80.18805847559977,70.33394410630636,69425325.0,84.0764980772337,73.74454287626271
2016-17,2,Portland Trailblazers,0.5,24328425.0,21.746512073429702,25.841990376342373,42828425.0,38.28315484247248,45.49294689992883,59221868.0,52.93680406656247,62.906289368301415,68435352.0,61.17248479987552,72.69297982855868,77424116.0,69.20729448653671,82.24096958881701,85105081.0,76.07309850418648,90.39979711715156,92505081.0,82.68775561180358,98.26017972658614,99171748.0,88.64690645716391,105.34160585492285,102391327.0,91.5247998512024,108.76148731185538,105142687.0,93.98416511871773,111.6840200545978
2016-17,3,Minnesota Timberwolves,0.3780487804878049,13550000.0,16.601042724357793,14.392997886194406,25650000.0,31.42559010182859,27.24578566648609,33650000.0,41.22694373982581,35.743496595604554,41293979.0,50.592111412378856,43.86303708188607,47300579.0,57.95121275762812,50.243330890241445,53260739.0,65.2534172450088,56.57429548665328,57172119.0,70.0455195690825,60.729017558395206,61044639.0,74.79001181785962,64.84246199929893,64844639.0,79.4456547959083,68.87887469063021,68344639.0,83.73374701253208,72.59662322211953
2016-17,4,Oklahoma City Thunder,0.573170731707317,26540100.0,29.05639896952428,28.19126222873713,43685938.0,47.827854600619496,46.40380909892398,52635938.0,57.62641492168997,55.910623200875264,59188898.0,64.80066898219968,62.87126817713479,65183662.0,71.36380380505797,69.23898962217054,70021162.0,76.65995302887679,74.37744919962185,73771162.0,80.76549506284486,78.36075119764614,76911679.0,84.20376827668255,81.69665190189393,79469224.0,87.00379721035318,84.41331166417046,81952264.0,89.72225723489294,87.05083118235025
2016-17,5,Phoenix Suns,0.2926829268292683,14000000.0,16.448184260267233,14.87099412595732,26606250.0,31.258893033909647,28.261527675982283,39021250.0,45.84490786185377,41.44891282410801,49491250.0,58.14579994792505,52.5702920025918,55119250.0,64.75797002055248,58.54843164122664,59942871.0,70.4250990926735,63.67214875242981,64219191.0,75.44922047237822,68.2145151524808,68219191.0,80.14870168959743,72.46337061704004,71552525.0,84.06493682052698,76.0040842123153,74493965.0,87.5207473284213,79.12852256673358
2016-17,6,Los Angeles Clippers,0.6219512195121951,22868827.0,19.67421781573993,24.29158514175244,44034502.0,37.8832016069576,46.774058612961134,64175340.0,55.21051069034573,68.16793601223671,77428352.0,66.61217308442545,82.24546912675397,88428352.0,76.07555290592391,93.92982165429189,95805852.0,82.42246969075163,101.7663044517383,101433852.0,87.26427893033284,107.74444409037316,104933852.0,90.27535432808234,111.46219262186248,107136852.0,92.17061121415152,113.8022497689685,108688511.0,93.50551471146484,115.45044347428912
2016-17,7,Los Angeles Lakers,0.3170731707317073,18000000.0,18.90236427937052,19.119849590516555,34000000.0,35.7044658610332,36.1152714487535,46500000.0,48.83110772170717,49.3929447755011,54208427.0,56.92596856475913,57.580942821027584,61808427.0,64.90696681604891,65.65376820369013,67999427.0,71.40832999680352,72.2299342489617,73443345.0,77.12515894919363,78.01253943468977,78776145.0,82.7252994063618,83.67711354004015,84057825.0,88.27175714897656,89.28738727255346,87324945.0,91.70266228144418,92.75776743889614
2016-17,8,Golden State Warriors,0.8170731707317073,26540100.0,26.08989563088202,28.19126222873713,43203675.0,42.47080348681982,45.89154265319779,58534110.0,57.54118563029407,62.17574328415283,70646469.0,69.44808056112608,75.04165896561614,81777837.0,80.39062521427131,86.8655524043211,87560287.0,86.07498650118409,93.00775097458124,90458287.0,88.92382721912773,96.0860467586544,92009946.0,90.44916515548512,97.734240463975,93561605.0,91.97450309184252,99.38243416929564,94965216.0,93.3543043923786,100.87336923616202
2016-17,9,Sacremento Kings,0.3902439024390244,13333333.0,13.882656964021942,14.162851194459492,25833333.0,26.89764819316729,27.4405245212071,36494619.0,37.9981716956801,38.76509034128932,44541119.0,46.376181849705546,47.31219421518328,52541119.0,54.705776236358574,55.80990514430175,60541119.0,63.0353706230116,64.30761607342022,66666119.0,69.41271632529282,70.81367600352655,71895573.0,74.85762016075034,76.36847455466683,77095573.0,80.2718565120748,81.89198665859384,81104455.0,84.4459016375691,86.15027670671212
2016-17,10,Dallas Mavericks,0.4146341463414634,25000000.0,24.039831115378448,26.555346653495214,47116750.0,45.3071485082203,50.04806517744282,64216750.0,61.750392991139165,68.21192228843356,73216750.0,70.40473219267541,77.77184708369182,81591750.0,78.45807561632719,86.66788821261274,85976240.0,82.67417158140982,91.32515428656406,90204240.0,86.73978781964263,95.81619451260318,94301190.0,90.67938726316862,100.16803161148466,97199190.0,93.4660844860633,103.2463273955578,98250151.0,94.47668148401726,104.36267274252997
2016-17,11,San Antonio Spurs,0.7439024390243902,20575005.0,18.938592959626032,21.85505560689589,38213068.0,35.17383060614132,40.59045069734341,53713068.0,49.44105391297423,57.05476562251044,68158381.0,62.73747367478689,72.39877739184007,82158381.0,75.62399795192628,87.2697715177974,92158381.0,84.828658149883,97.89191017919548,95737329.0,88.12295817049868,101.6935183709888,98635329.0,90.79046869586654,104.77181415506196,100516579.0,92.52209539560714,106.7701039907375,102068238.0,93.95034477941726,108.41829769605812
2016-17,12,Houston Rockets,0.6707317073170732,26540100.0,29.326628883119987,28.19126222873713,45275464.0,50.0290778949235,48.09222565671372,57660828.0,63.714820360488986,61.24813103470253,65467799.0,72.34146989151111,69.54080388345389,72467799.0,80.07642198972626,76.97630094643256,78467799.0,86.70638093105353,83.3495841432714,81365799.0,89.9086510997146,86.42787992734458,83086359.0,91.80985812572962,88.25548261687008,84586359.0,93.46734786106144,89.84880341607979,85882599.0,94.8996841907458,91.22568751792484
2016-17,13,New Orleans Pelicans,0.4146341463414634,22116750.0,21.745470874652117,23.49271852394761,39074650.0,38.4186945872348,41.505635044559874,50361168.0,49.51574313393523,53.494330964596415,61602386.0,60.56825214247469,65.43490859649683,71506880.0,70.30647705369205,75.95559946039535,79588243.0,78.25217629720618,84.53973529630457,84188243.0,82.77495500670915,89.42591908054767,87806221.0,86.33219715232875,93.26898547953644,90806221.0,89.28183544113503,96.45562707795588,93784471.0,92.21008885234748,99.61916552478677
2016-17,14,Memphis Grizzlies,0.524390243902439,26540100.0,23.865024319168445,28.19126222873713,48656850.0,43.75254458514215,51.68398075268475,69822525.0,62.784852248135714,74.16645422389344,80183970.0,72.10192855556207,85.17252477613843,85883970.0,77.22740429300315,91.22714381313534,91389588.0,82.17809051732226,97.07528759440426,95653645.0,86.01235730619345,101.60462806581477,98986585.0,89.00935785081572,105.14492314882678,101884585.0,91.61525762048312,108.22321893289994,103678345.0,93.22821785886777,110.12857567742688
2016-17,15,Atlanta Hawks,0.524390243902439,23180275.0,24.144296394282723,24.622409525933957,43252308.0,45.05108520450278,45.943201300149774,58982646.0,61.435616581039454,62.65218444281572,67382646.0,70.18495582364874,71.57478091839012,72220146.0,75.22363779818711,76.71324049584143,76220146.0,79.38998981847725,80.96209596040067,80070146.0,83.4001036380065,85.05161934503893,82778728.0,86.22133015996187,87.92871270301562,85278728.0,88.8253001726432,90.58424736836514,87597008.0,91.23999281304276,93.04675652995974
2016-17,16,Miami Heat,0.5,23741060.0,23.317061389834183,25.218083128857167,45857810.0,45.0388218122254,48.710801652804776,61747810.0,60.64503760395775,65.58937998576634,67747810.0,66.5378818299108,71.9626631826052,73530260.0,72.21706134563784,78.10486175286532,79158260.0,77.7445492295818,84.08300139150016,83756260.0,82.2604321880705,88.96706074801101,87756260.0,86.18899500537253,93.21591621257024,91756260.0,90.11755782267456,97.46477167712946,94654260.0,92.9638015838099,100.54306746120264
2016-17,17,Washington Wizards,0.5975609756097561,22116750.0,21.612237810748688,23.49271852394761,39074650.0,38.18330578280133,41.505635044559874,55018804.0,53.76375263594204,58.44173650722837,67018804.0,65.49001683520207,71.18830290090607,74418804.0,72.72121309141242,79.04868551034066,80312785.0,78.48074462403066,85.30935385530523,85312785.0,83.36668804038901,90.62042318600427,89043438.0,87.01223993320251,94.58317453236036,92430036.0,90.32158517359298,98.18046588700167,95300849.0,93.12691114898216,101.2298832626961
2016-17,18,Charlotte Hornets,0.43902439024390244,20869566.0,23.143167944845946,22.1679423855199,33869566.0,37.55943243654631,35.97672264533741,46119566.0,51.14398936141781,48.98884250555007,58119566.0,64.45131043067968,61.73540889922777,64631194.0,71.67233747064599,68.652150451972,70964527.0,78.69564544310862,75.37950458345283,76964527.0,85.34930597773956,81.75278778029168,82282840.0,91.24701419755868,87.4019735933633,85012840.0,94.27442974081576,90.30181744792498,86564499.0,95.99513178273324,91.9500111532456
2016-17,19,Orlando Magic,0.35365853658536583,17000000.0,16.328830213361332,18.05763572437675,34000000.0,32.657660426722664,36.1152714487535,49000000.0,47.065451791453256,52.04847944085063,60750000.0,58.35155502715888,64.52949236799337,70750000.0,67.9567492703126,75.15163102939145,78000000.0,74.92051509659905,82.85268155890508,84540000.0,81.20231213162158,89.79956024345942,89540000.0,86.00490925319845,95.11062957415844,93891320.0,90.18443663461042,99.73266201416992,97801160.0,93.93991390057565,103.885748276558
2016-17,20,Milwaukee Bucks,0.5121951219512195,17100000.0,16.054510828866135,18.16385711099073,32300000.0,30.325187121191583,34.30950787631582,44817606.0,42.07747022519625,47.60588254039068,57317606.0,53.81322375506916,60.8835558671383,67817606.0,63.6712567201624,72.03680146160629,77425106.0,72.69135688322272,82.24202118054448,83773865.0,78.6519545507877,88.9857610231244,89148185.0,83.69769014364103,94.69443824819687,92143606.0,86.50997194957746,97.87621596932328,94712206.0,88.92152847092399,100.60461850588996
2016-17,21,Boston Celtics,0.6463414634146342,26540100.0,28.395663469987504,28.19126222873713,38540100.0,41.234649066871086,40.937828622414834,46809763.0,50.08248941254451,49.72197932931817,54809763.0,58.64181314380024,58.21969025843663,61396895.0,65.68948754986448,65.21663320692988,67683303.0,72.41541269720896,71.8941429527421,72683303.0,77.76499002924379,77.20521228344114,77426303.0,82.83959908641202,82.24329265054226,81005183.0,86.66869815082659,86.0448286117927,84099197.0,89.97903158270627,89.33133318462339
2016-17,22,Detroit Pistons,0.45121951219512196,22116750.0,20.29646275283512,23.49271852394761,39316750.0,36.08084153130682,41.76279702155232,54273272.0,49.80638853459433,57.64982207917743,65265229.0,59.89366834881954,69.32563122058995,72265229.0,66.31754343308128,76.76112828356861,78765229.0,72.28257029703862,83.66551841347737,84765229.0,77.78874894069153,90.03880161031623,90165229.0,82.74430971997916,95.7747564874712,94790229.0,86.98865575779494,100.6874956183678,98468548.0,90.36423601151874,104.59465706425333
2016-17,23,Chicago Bulls,0.5,23200000.0,25.061739649639257,24.64336169444356,40752209.0,44.02246776317611,43.2875614756275,54752209.0,59.14593134485497,58.15855560158483,67971459.0,73.42599177000557,72.20022625155349,73753909.0,79.67246834056834,78.34242482181362,77241909.0,83.44037126720376,82.04742678690927,80425435.0,86.87936694737003,85.42901224732587,82537915.0,89.16136797215752,87.6729177952689,84630115.0,91.42146157969955,89.89528164600661,86339835.0,93.26838216219012,91.71136993722315
2016-17,24,Indiana Pacers,0.5121951219512195,18314532.0,19.48178220132085,19.45394984226124,32468184.0,34.537496735401724,34.488155253178675,43238184.0,45.99390710440409,45.92819859150442,53468363.0,56.876091762932425,56.79483657839669,62268363.0,66.23694703194086,66.142318600427,69268363.0,73.68308190501574,73.57781566340566,73851813.0,78.55865145987218,78.44641980816418,77851813.0,82.81358567305783,82.6952752727234,81851813.0,87.06851988624348,86.94413073728265,84551813.0,89.94060048014379,89.81210817586013
2016-17,25,Philadelphia 76ers,0.34146341463414637,11027027.0,12.870872849522216,11.713060981698057,20451111.0,23.870772177529368,21.72345368216437,29451111.0,34.37567577898967,31.283378477422648,38001111.0,44.35533420037695,40.36530703291801,46001111.0,53.693026290563886,48.86301796203647,52501111.0,61.279901113840765,55.76740809194524,58404271.0,68.17013741872925,62.03782649798711,63230431.0,73.80328692597632,67.1642405701964,68019271.0,79.39287609962267,72.25101282092137,71019271.0,82.89451063344276,75.43765441934079
2016-17,26,Brooklyn Nets,0.24390243902439024,21165675.0,25.172317841273745,22.482473471208696,32648929.0,38.82934127851721,34.68014509841412,41898929.0,49.83035778433534,44.50562336020735,47987922.0,57.071991567774376,50.973436155635575,53487922.0,63.61313651717975,56.81561241940452,58487922.0,69.55963192573009,62.126681750103565,62835748.0,74.73049739496524,66.74500281486675,66169081.0,78.69482727089911,70.28571534792816,69169081.0,82.26272451602931,73.47235694634757,71669081.0,85.23597222030448,76.1278916116971
2016-17,27,New York Knicks,0.3780487804878049,24559380.0,23.706904831575663,26.087313979796694,45882630.0,44.2900082507131,48.737165800962366,62882630.0,60.69992503756954,66.79480152533911,74124630.0,71.55170647979543,78.73620980848284,80315630.0,77.52781205787944,85.31237585375439,85152948.0,82.19722299032432,90.45064210828208,89470668.0,86.36507157320348,95.03698416239126,93370668.0,90.1296995419529,99.17961824033652,96268668.0,92.92710770950056,102.25791402440969,97820327.0,94.42490741959332,103.90610772973032
2016-17,28,Toronto Raptors,0.6219512195121951,26540100.0,24.42378647344941,28.19126222873713,40922122.0,37.6589828134953,43.468045420264914,55122122.0,50.72667162864602,58.5514823194502,67372122.0,61.9998538811528,71.56360217966285,79372122.0,73.04297118973088,84.31016857334056,86702122.0,79.78847534572066,92.09619621214536,92752122.0,85.35604698879544,98.5225901022912,98052122.0,90.2334238000841,104.15232359283218,100756082.0,92.721769423226,107.02450739831956,102677402.0,94.48988293550242,109.06536014361131
2016-17,29,Boston Celtics,0.6463414634146342,26540100.0,28.395663469987504,28.19126222873713,38540100.0,41.234649066871086,40.937828622414834,46809763.0,50.08248941254451,49.72197932931817,54809763.0,58.64181314380024,58.21969025843663,61396895.0,65.68948754986448,65.21663320692988,67683303.0,72.41541269720896,71.8941429527421,72683303.0,77.76499002924379,77.20521228344114,77426303.0,82.83959908641202,82.24329265054226,81005183.0,86.66869815082659,86.0448286117927,84099197.0,89.97903158270627,89.33133318462339
2017-18,0,Utah Jazz,0.5853658536585366,21974719.0,20.70339923448544,22.17585399574137,36249719.0,34.15253704017386,36.5815133258656,50386083.0,47.47105945750295,50.84726771820412,62386083.0,58.77681453058604,62.95710393266931,73231589.0,68.99486740389045,73.90187904291928,80027706.0,75.3978035913918,80.76020102328117,85277706.0,80.34407143586566,86.05825436710968,90270091.0,85.04762827257682,91.09633475623907,94270091.0,88.81621329693785,95.1329468277275,97470091.0,91.83108131642666,98.3622364849182
2017-18,1,Denver Nuggets,0.5609756097560976,31269231.0,29.219428757239285,31.555438830189814,45310327.0,42.34008414673568,45.72505323282169,58231675.0,54.41439474725848,58.76467056199731,70248529.0,65.6435039421455,70.89151504142573,77713441.0,72.61906609661807,78.4247535143754,82449491.0,77.04465224441054,83.20415266466854,86852037.0,81.15859669022915,87.64699524688928,90385370.0,84.46030794334895,91.21266890698637,93740690.0,87.59567554153965,94.59870021091298,96290745.0,89.97856594263527,97.17209590990282
2017-18,2,Portland Trailblazers,0.5975609756097561,26153057.0,21.928477850851863,26.392436398131046,50115630.0,42.02030693530347,50.57433925706155,67246778.0,56.38421091324629,67.86228896087513,77409700.0,64.90548664697543,78.1182323675739,87314195.0,73.21007984353264,88.11338338732301,94633230.0,79.34684989252193,95.49940964548456,100985761.0,84.67323813579115,101.91008547526062,104043001.0,87.23663329165146,104.9953084476199,106990306.0,89.7078515669072,107.96959018295944,109834735.0,92.09281170081508,110.84005429243236
2017-18,3,Minnesota Timberwolves,0.573170731707317,19301070.0,18.350526316209805,19.47773303866065,38301070.0,36.41480979935277,38.65164037823055,52413430.0,49.832160939151066,52.89317106152806,66413430.0,63.142685610940624,67.02131331173746,73987752.0,70.34398560044623,74.6649632163725,81287752.0,77.28447346502222,82.03178024683882,87504592.0,83.19514505077709,88.3055230944668,91832592.0,87.30999867788461,92.67313735581726,95782591.0,91.06546718810203,96.65929076725904,98030071.0,93.20226275877016,98.92734199186624
2017-18,4,Oklahoma City Thunder,0.5853658536585366,28530608.0,21.326892395263588,28.79174916492588,54774368.0,40.944344836765104,55.27571876923698,77246278.0,57.74230464491387,77.9533145630872,96755236.0,72.32543052886687,97.64083840432724,106014495.0,79.24681195729195,106.98484756743665,111739495.0,83.5263022143129,112.76224859475444,116931495.0,87.40737005963217,118.00177106354636,121597995.0,90.89562181236374,122.71098362144652,124040450.0,92.72137943257546,125.17579445571332,126369102.0,94.46206826156975,127.52576064908725
2017-18,5,Phoenix Suns,0.25609756097560976,16384175.0,17.70905415659293,16.534139646594614,30002925.0,32.42906180391725,30.277542308740276,43002925.0,46.48028525799462,43.39653154107757,53002925.0,57.28891868420799,53.48806171979857,59002925.0,63.774098739936,59.542979827031175,64092965.0,69.27573638841231,64.67960905412087,68561765.0,74.10589849391855,69.18931206038772,72749364.0,78.63212074661631,73.4152402288759,76157884.0,82.31626506720798,76.85495847335332,79490224.0,85.91806921835877,80.21779944092923
2017-18,6,Los Angeles Clippers,0.5121951219512195,22642350.0,18.998723827736782,22.849595834216345,43201949.0,36.2498547134449,43.59737721130655,59201949.0,49.67512113869619,59.74382549726015,71026949.0,59.59723210610847,71.67705993359773,79835938.0,66.98867112249022,80.56667776734986,86835938.0,72.86222518353766,87.63074889245456,93835938.0,78.7357792445851,94.69482001755928,99835938.0,83.77025415405434,100.74973812479186,105717198.0,88.70509680506518,106.68482940268234,111230712.0,93.33137145439974,112.2488086948624
2017-18,7,Los Angeles Lakers,0.4268292682926829,22642350.0,22.141821504062413,22.849595834216345,40388244.0,39.4954273523075,40.75791831915473,57578244.0,56.30542771246592,58.105258696376126,64999156.0,63.5622941111107,65.59409443653941,71878522.0,70.28958584686762,72.53642739648612,78165082.0,76.4371760658413,78.88052839252015,84426477.0,82.56015757864492,85.19923405285944,89945877.0,87.95754652500085,90.7691532197027,94095119.0,92.01506598482544,94.95637330588436,95619424.0,93.50567492019432,96.49463029679193
2017-18,8,Golden State Warriors,0.7073170731707317,34682550.0,25.620228020106943,35.0,59682550.0,44.08789260943713,60.2288254468025,77508700.0,57.25618697420066,78.21813851634325,93908700.0,69.37097494480126,94.76824800944568,108723515.0,80.31477631972037,109.71866327591252,116415823.0,85.99713488219322,117.48137910851422,121607823.0,89.83249946410531,122.72090157730618,125085423.0,92.40142547913948,126.23033211225818,126556805.0,93.4883450494906,127.71518169800086,128028187.0,94.57526461984172,129.20003128374356
2017-18,9,Sacremento Kings,0.32926829268292684,12307692.0,12.863010815817894,12.4203445248403,22644771.0,23.66649525310833,22.85203899367261,32149771.0,33.60035757305825,32.444038428546925,41620385.0,43.49828240855432,42.00133712774868,50013385.0,52.26997167224077,50.47115840674922,58013385.0,60.630928911546334,58.544382549726016,66013385.0,68.9918861508519,66.61760669270281,70622585.0,73.8090516642778,71.2689947826789,74326745.0,77.68034208522107,75.00705902536001,78002225.0,81.52165847446142,78.71618075948857
2017-18,10,Dallas Mavericks,0.2926829268292683,23112004.0,26.83191775410293,23.323548585672047,40996180.0,47.59458028790577,41.37141876822783,49999305.0,58.04677255690624,50.456949532257575,56020480.0,65.03706523698109,56.53323645464362,61020480.0,70.8418231788071,61.57900154400412,65208079.0,75.70342288929365,65.80492971249231,69111979.0,80.23566179511256,69.74456217896319,72406973.0,84.06099031306638,73.06971531793366,75625253.0,87.79725759087034,76.31745229229108,78653663.0,91.3130949905914,79.37358138314514
2017-18,11,San Antonio Spurs,0.573170731707317,21461010.0,18.47641269762611,21.65744300808332,40329635.0,34.72096514584479,40.698772869930266,56329635.0,48.495834229919474,56.84522115588386,71782761.0,61.7998834542764,72.43978989434167,82497047.0,71.02412639048478,83.25214394558647,92497047.0,79.63341956803146,93.34367412430748,100903047.0,86.8703914130772,101.82661439254036,103403047.0,89.02271470746388,104.3494969372206,105554751.0,90.87517976419387,106.52089552238806,107436001.0,92.49480304321985,108.41936463725996
2017-18,12,Houston Rockets,0.7926829268292683,28299399.0,23.927492071630454,28.55842390481669,52898894.0,44.72666952337114,53.38307852219633,72477349.0,61.28049551760069,73.14073547071942,85420369.0,72.22397910299253,86.20222316409837,93010404.0,78.64144762541231,93.86172989010323,100431316.0,84.91592055836284,101.35056563026652,103908916.0,87.8562743951458,104.85999616521852,107198916.0,90.63801011029877,108.18010959401774,109533436.0,92.61187566097928,110.53599749730051,111004818.0,93.85594735095896,112.0208470830432
2017-18,13,New Orleans Pelicans,0.5853658536585366,25686667.0,21.604226863286325,25.92177752212568,49462173.0,41.60103787085789,49.9149011534619,67526023.0,56.79395929676241,68.14408989535083,80026023.0,67.30730599881133,80.75850261875208,92262558.0,77.59906078975183,93.10703884229966,100707582.0,84.70189800728176,101.62936029790195,105669380.0,88.87510621844439,106.63657372367372,108969380.0,91.6506297477853,109.96677868265164,111069380.0,93.41687199372952,112.08600002018304,112958420.0,95.0056825900526,113.99233043706418
2017-18,14,Memphis Grizzlies,0.2682926829268293,28530608.0,25.76466156580586,28.79174916492588,51642612.0,46.63603455468682,52.115297750597925,74284962.0,67.08328491838479,74.96489358481426,82818295.0,74.78934000046796,83.57633233427184,88018295.0,79.4852174995451,88.82392802720676,93198055.0,84.16281719851045,94.05109846305996,96488055.0,87.13386277004196,97.37121189185916,98594462.0,89.03606069988784,99.49689887277609,100468862.0,90.72874392763212,101.38845528947556,101940244.0,92.05748039423732,102.87330487521822
2017-18,15,Atlanta Hawks,0.2926829268292683,16910113.0,16.960809878375056,17.06489156650823,32410113.0,32.507279207989434,32.70676334352578,44910113.0,45.04475447380748,45.32117606692702,55852875.0,56.02032310698617,56.36409736308317,62158935.0,62.34528880896733,62.7278768429657,68158935.0,68.36327693656,68.7827949501983,73593217.0,73.81385102955842,74.26681703046633,78593217.0,78.82884113588564,79.31258211982683,81093217.0,81.33633618904925,81.83546466450707,83593217.0,83.84383124221286,84.35834720918733
2017-18,16,Miami Heat,0.5365853658536586,25289390.0,19.53480942912765,25.52086423864451,49064896.0,37.900217957806326,49.51398786998072,66065346.0,51.032229088142536,66.67004329266447,80019346.0,61.81100749181488,80.75176450405175,91019346.0,70.30796624488896,91.85244770064484,101626515.0,78.50148237942406,102.55670430807425,107896515.0,83.34474886867629,108.8840937301323,113777775.0,87.88773283559487,114.81918500802276,116482815.0,89.9772431360872,117.5489842874875,118973175.0,91.90092369975136,120.06213859707547
2017-18,17,Washington Wizards,0.524390243902439,24773250.0,19.973447909929934,25.0,48548756.0,39.14246411181006,48.99312363133623,66612606.0,53.70645418286605,67.22231237322515,83274247.0,67.13991239313128,84.03645767107668,96056856.0,77.44589868941867,96.93606611970571,104056856.0,83.89590356481611,105.00929026268253,109281856.0,88.10856299906006,110.28211478106424,112571856.0,90.76112750406725,113.60222820986344,115571856.0,93.17987933234129,116.62968726347977,117664896.0,94.86739410789151,118.7418848960068
2017-18,18,Charlotte Hornets,0.43902439024390244,23500000.0,20.0463772511186,23.71509591999435,45934783.0,39.18408463686252,46.35522488975003,59103533.0,50.41751997412499,59.64450869385325,72103533.0,61.50700526197783,72.76349792619055,84687803.0,72.24185734069843,85.46295197440787,96687803.0,82.47830529871644,97.57278818887308,103687803.0,88.44956660756027,104.63685931397777,106592283.0,90.92719647131896,107.56792407132694,109439883.0,93.35630557175662,110.44158820501951,112139883.0,95.65950636231068,113.1663013532742
