-1.548839664154241014e+00,-6.741654306027274890e-01,-1.478914176206975739e+00,-1.626749027817618654e+00,-9.799608267592181399e-01,-1.576107857838318749e+00,-1.588059262903763313e+00,-8.094704714027896042e-01,-1.490217138128769214e+00,-1.518512572408746708e+00,-4.807585214358765513e-01,-1.383678432433629091e+00,-1.464337887225334311e+00,-1.941416827100741482e-01,-1.308160906549269642e+00,-1.420929883317488374e+00,1.649248751303936111e-01,-1.237637615374445721e+00,-1.495823456215102265e+00,2.221681370716005188e-01,-1.304680474619198671e+00,-1.606920700922870315e+00,1.399942969516574931e-01,-1.420635975535749829e+00,-1.676171278438880696e+00,1.689424244213512116e-01,-1.493253406055255361e+00,-1.723617895400113120e+00,2.841251406640259436e-01,-1.543530333119975673e+00
-7.885109806980240832e-02,-6.377953656175074926e-01,-3.388566786770201844e-01,-1.605963696262348306e-01,-7.641137412389672479e-01,-4.121614726101893722e-01,-2.561097888044654436e-01,-1.019629611230388644e+00,-5.230010027725010557e-01,-3.256632332731984047e-01,-1.303802049228632631e+00,-6.147083180954788784e-01,-2.601442890465905933e-01,-1.340844380750678910e+00,-5.631121084376080610e-01,-2.206229410357659904e-01,-1.451660622343496243e+00,-5.414157736534451759e-01,-1.303804139087289538e-01,-1.496183006649396408e+00,-4.699949230640999565e-01,2.199666407516614065e-03,-1.440850714343524741e+00,-3.546728793809503788e-01,1.274359378466420056e-01,-1.334657150430357042e+00,-2.430099147961191919e-01,2.522366880818245338e-01,-1.216963163936726433e+00,-1.279596217941114944e-01
1.350754045476503684e+00,1.441122770860536750e+00,1.549114552988314575e+00,1.481009593501119159e+00,1.784162777718548254e+00,1.682212931607608208e+00,1.165111073505861183e+00,1.435300195948872037e+00,1.309441352932371849e+00,1.157660119500117046e+00,1.544706678071460448e+00,1.302075677999678271e+00,1.191790266473284676e+00,1.726364568801147747e+00,1.347116235028148257e+00,1.216334488873608066e+00,1.901801015782658588e+00,1.378810561627559439e+00,1.130253526053097701e+00,1.862650120698985168e+00,1.288604454504680197e+00,1.048791704675116732e+00,1.820381242115552078e+00,1.207714060415131740e+00,9.513489676762151293e-01,1.671562588524380777e+00,1.109492058489050192e+00,8.652299567015035997e-01,1.560080827197292352e+00,1.023330981835229414e+00
1.579518411682488743e+00,1.618759053034916295e+00,1.394350127079195589e+00,1.709586265528205473e+00,1.976731073485663126e+00,1.528917022948174553e+00,1.049084650800529817e+00,1.114366176116796225e+00,8.124221089543064434e-01,8.451200733123520603e-01,8.414532273949061336e-01,5.839149744805413045e-01,7.213285953329851008e-01,6.540875126856764421e-01,4.467041600768135168e-01,6.280728892228636395e-01,4.730630096978882260e-01,3.344207851149690325e-01,5.993807795344082701e-01,3.930636581501183446e-01,2.855276003352626990e-01,5.690190537320803932e-01,2.867114052606684060e-01,2.361483106140355726e-01,5.439529431531962000e-01,1.700326861657312782e-01,1.948201228496692916e-01,5.419865326392725446e-01,1.097617652893797258e-01,1.794318467806926831e-01
-1.396780255744183297e+00,-1.627716920920587729e+00,-1.294676565124053047e+00,-1.213725962392695923e+00,-1.456738681483055631e+00,-1.079138857321690459e+00,-1.161869121679434791e+00,-1.464655351162265084e+00,-9.846917301951828572e-01,-9.992688728274795595e-01,-1.245835713487285501e+00,-7.674051458200276121e-01,-8.463996335909007573e-01,-9.815741083577086412e-01,-5.710971531223034692e-01,-6.831666042413792050e-01,-6.302939159043988715e-01,-3.549969106700996968e-01,-6.311888755185338651e-01,-5.025202053648858413e-01,-2.669246787382908437e-01,-5.763935445890220333e-01,-3.339611508614009350e-01,-1.753568064712663632e-01,-5.968793024421608084e-01,-3.822311229822339951e-01,-1.780053145787431623e-01,-6.132341820821112233e-01,-4.419627044838209118e-01,-1.778860308374366761e-01
-2.921808849382143691e-01,2.491689168892013140e-01,4.367369816376136249e-02,-1.300691744686415796e-01,5.444352678532264900e-01,2.247685412726646292e-01,-1.179454817635263754e-02,8.714895770249708740e-01,3.794691493925283488e-01,-3.389616082307746886e-02,9.841127205057318417e-01,3.783640074962443256e-01,-1.771598994146850181e-01,7.915284826439620280e-01,2.271579274026208628e-01,-2.801745744925939197e-01,6.688497840460754240e-01,1.271322210117289964e-01,-3.336725883910999779e-01,6.750119820695561490e-01,9.016172311106246395e-02,-3.532101517731596751e-01,7.867074141394375664e-01,9.433587289825721978e-02,-3.759479387728029143e-01,8.755801786998432812e-01,9.122633068117620703e-02,-4.446385058440900928e-01,8.098730133237217466e-01,2.946726684011077152e-02
1.878727720267375556e+00,1.517392963995693567e+00,1.707061864080680058e+00,1.950574708066403984e+00,1.790561916847905444e+00,1.779040981269693900e+00,1.584807074058474985e+00,1.381669711881539309e+00,1.360552014951656119e+00,1.454336645391439253e+00,1.248681235069228679e+00,1.207618070868986315e+00,1.374487811509529811e+00,1.168398256721066231e+00,1.118725581068127140e+00,1.239401248067551142e+00,9.363512443351446057e-01,9.652990185156345992e-01,1.151867001270735269e+00,7.447971873386011188e-01,8.575171609477849621e-01,1.132417391897508674e+00,6.674173171717808772e-01,8.234035881147966363e-01,1.121494089066412236e+00,5.899531627605405504e-01,8.019138511623175036e-01,1.126917416575415221e+00,5.672634898862117803e-01,7.999766608858100980e-01
1.127951150414786829e-03,1.627506268704585590e+00,3.990513747936474953e-01,-1.785104231293719590e-01,1.366850145845580844e+00,1.664817264529316887e-01,-3.442304036763254582e-01,1.249701391128766437e+00,-1.484961870613911959e-02,-5.311328173444093137e-01,1.083395827776537867e+00,-2.117898427792158367e-01,-5.973927564087078146e-01,1.117651877923147019e+00,-2.740869867414867378e-01,-6.287921788228924003e-01,1.285105479716311061e+00,-2.899447692442362334e-01,-7.569504395883833725e-01,1.215996766699934950e+00,-4.178668165225479791e-01,-8.967971775555509950e-01,1.079446555588617906e+00,-5.625294951030086477e-01,-1.001632706220374036e+00,9.814716844553417197e-01,-6.712463963965662472e-01,-1.092183863603829908e+00,9.178689419445763553e-01,-7.669390724168145823e-01
1.127951150414786829e-03,1.399170430432219892e+00,3.990513747936474953e-01,-7.158749039213326837e-01,1.065989971369192824e-01,-4.801007801622141358e-01,-1.035042325760083592e+00,-4.604437602102631755e-01,-8.342561345714610832e-01,-1.143315980643310414e+00,-6.388218266238402387e-01,-9.383699252336906715e-01,-1.190213577528142608e+00,-7.233187031601729933e-01,-9.811911948950091666e-01,-1.191182809073569882e+00,-6.680065395368649517e-01,-9.627742204812260729e-01,-1.210394936952746470e+00,-6.379296993729555165e-01,-9.621021105482340241e-01,-1.195964871447457334e+00,-4.834689662568951718e-01,-9.240408778655999633e-01,-1.193434453011083196e+00,-3.511194841961127189e-01,-9.049800727498756858e-01,-1.188922010604618995e+00,-2.014159096203187171e-01,-8.859158708698755547e-01
3.215186025280463711e-01,4.737465338046989993e-01,5.299847994069862844e-01,7.125181916341342125e-01,1.136036941200563311e+00,9.679395615718127122e-01,8.554730844754041552e-01,1.489667620728199360e+00,1.119588509840425017e+00,9.908927529494664377e-01,1.906645319121505588e+00,1.281470713740094913e+00,8.716757599023108316e-01,1.837024174332156701e+00,1.159445028130248190e+00,6.426871245264513810e-01,1.492852254048885774e+00,9.106879633979529931e-01,5.126288298370627050e-01,1.329229621747588963e+00,7.750272963374587043e-01,3.841341381707867320e-01,1.123314429544092663e+00,6.429251336177373988e-01,3.040963745118613892e-01,9.825632669009566333e-01,5.646808772669625887e-01,2.415522716951139792e-01,8.869041293026626027e-01,5.052557805982552663e-01
4.346674112541546453e-01,1.860145435421242943e-01,1.978353974906212898e-01,7.418770352476072860e-02,-2.782524641031622337e-01,-1.684770821520536477e-01,-1.025863374100647318e-01,-6.081737034987202417e-01,-3.659219048518897455e-01,-1.251090188237889977e-01,-7.544497547908595170e-01,-4.093851370156140201e-01,-1.186116181455986601e-02,-6.363974556165072904e-01,-3.076589572942314277e-01,6.267962536749988045e-02,-5.890007118257287733e-01,-2.490533794924134070e-01,2.045736678014646315e-01,-3.884882814456226963e-01,-1.232166135151960273e-01,2.021087829048763829e-01,-5.144956810370840961e-01,-1.462986692867813965e-01,2.457713711456257499e-01,-5.126536067522754481e-01,-1.186192979520553220e-01,3.122792015509741614e-01,-4.363921258716096929e-01,-6.426137746754806424e-02
-6.538902443101438644e-01,-2.319076735536763079e-01,-3.945791463909759655e-01,-6.732271445415364264e-01,-2.969303209187306170e-01,-4.287849672512669685e-01,-8.089490423682812459e-01,-5.315408018023516368e-01,-5.660756013724906888e-01,-7.531569086307114969e-01,-3.966444265078191700e-01,-4.753029418399240535e-01,-6.488477044968916640e-01,-1.325228053094908709e-01,-3.354613667013059963e-01,-5.703631889729643412e-01,1.296898064459308664e-01,-2.200418529037999338e-01,-6.095479298816052216e-01,1.269225648595153078e-01,-2.409506808616704854e-01,-6.473243401793763452e-01,1.250570199897794166e-01,-2.610689021214889771e-01,-6.685073874990505871e-01,1.610768818405972913e-01,-2.652928181110392192e-01,-6.635578695108441671e-01,3.060754342723918109e-01,-2.397783804663196072e-01
-8.821948161302212155e-01,-9.203444431852695340e-01,-6.711966168339188465e-01,-7.419663491472116013e-01,-7.619228337391495964e-01,-5.114952482716371707e-01,-5.955568562895369178e-01,-5.409103960097880748e-01,-3.129604739145903092e-01,-3.765894286867725316e-01,-1.239462350091341536e-01,-2.836737250321663337e-02,-7.848492572340744211e-02,5.479139881481578378e-01,3.448553608442915253e-01,8.514522163407672872e-02,1.028481654603863538e+00,5.641912769998332911e-01,-6.395392145013905141e-03,9.433818310111682370e-01,4.829679037179151480e-01,-7.494144021047230431e-02,9.018352340253313892e-01,4.305931251032316109e-01,-1.484369898522616693e-01,7.961944395174103128e-01,3.684759980674364721e-01,-2.142165153089954643e-01,7.019257923799266941e-01,3.128598226932175486e-01
6.932917577971341450e-01,5.328785602148299327e-01,8.129382487480394381e-01,1.007659834353102468e+00,1.062711552401019777e+00,1.155852608263786996e+00,1.093368288225052609e+00,1.275019561366935950e+00,1.230797675520159729e+00,9.872641813275389033e-01,1.191945528392782006e+00,1.115176523782153817e+00,8.021236895585291959e-01,9.213622189957099140e-01,9.175806782614870372e-01,7.015525415570811330e-01,7.544938540502260649e-01,8.096481434875631988e-01,6.952482603996885668e-01,7.659636778864282736e-01,8.060980621515884126e-01,7.552640060017621337e-01,9.520965893120687529e-01,8.799190316825331593e-01,7.554174464506449027e-01,9.895806367413686466e-01,8.888343859303672323e-01,7.617355521875255331e-01,1.084807180211160071e+00,9.056984689122274945e-01
1.161942183398670059e+00,8.827677201601115131e-01,9.579299224580737349e-01,8.220533229697798427e-01,5.334280549437401264e-01,6.077390179147103000e-01,7.766067855846744417e-01,4.772751475703447821e-01,5.336335793668217642e-01,8.040416764204223465e-01,5.175231855873811959e-01,5.418597768539660242e-01,8.024684292876756997e-01,5.203535666423882988e-01,5.301871840666233515e-01,9.043792186814395562e-01,7.086366567424043916e-01,6.195632073243310112e-01,8.167781264955408238e-01,5.070951244104054956e-01,5.105992999983387515e-01,7.877956865895872074e-01,3.999388762917291951e-01,4.641889765800968903e-01,7.588370376489254054e-01,2.666993697041258882e-01,4.206997627776998261e-01,7.425467697493410846e-01,1.539506863867891595e-01,3.922033356390794423e-01
2.913537215016528958e-01,1.019639613846189397e+00,4.805438609577681458e-02,-9.009534303789689183e-03,5.964349140471167932e-01,-2.548282043383200413e-01,-1.605360639666589262e-02,6.802127067285431705e-01,-2.773850513305839427e-01,-1.640189344904701418e-01,4.992168463301038805e-01,-4.492202892320117935e-01,-2.101699868500858659e-01,4.783174479955289993e-01,-5.116946274568801023e-01,-2.858114156018758401e-01,3.844116165988524791e-01,-6.086889323043412903e-01,-3.546782153005062499e-01,2.996543722128633958e-01,-7.022106703839781083e-01,-3.726554894887185165e-01,3.481614498374240307e-01,-7.454011682063206301e-01,-4.259874710455980873e-01,2.644357184160180396e-01,-8.247518097543178328e-01,-4.574377717573049340e-01,2.420808821381993658e-01,-8.808431125623984448e-01
1.127951150414786829e-03,8.336398264196670516e-01,3.990513747936474953e-01,-3.438030220587684482e-01,2.837412605153440959e-01,-3.240619182404524956e-02,-2.886346057577664492e-01,4.752328471727527703e-01,5.109533333201528305e-02,-2.336770213346078540e-01,7.196607154588200439e-01,1.412506682121640045e-01,-9.886216018882004741e-02,1.157857725477874133e+00,3.205498241159828177e-01,-1.546364967338339225e-01,1.198814332070554878e+00,2.773226961448657102e-01,-2.820940560148690879e-01,1.065647457208724003e+00,1.520675525926261096e-01,-4.251324194623808950e-01,8.423688798671165046e-01,7.425691837240261384e-03,-5.209336675033924280e-01,6.888618515595783531e-01,-8.545635319418405651e-02,-5.995100085235587350e-01,5.663464232850096147e-01,-1.610068752815876358e-01
-8.192607372127129750e-01,-9.169799303809755830e-01,-8.807030849261300309e-01,-1.017138181528435714e+00,-1.306408673555399691e+00,-1.095703070698891501e+00,-1.012487652151578210e+00,-1.403480110488361854e+00,-1.077619186235960758e+00,-9.793698855365652323e-01,-1.468591043306054500e+00,-1.041930316288192104e+00,-8.546224632814048983e-01,-1.314921713094097111e+00,-9.086764947698093842e-01,-7.778706766768157532e-01,-1.239130953361001763e+00,-8.260581992306124111e-01,-6.746133414020200059e-01,-1.082225068243150679e+00,-7.133478657397748224e-01,-6.692512123639459132e-01,-1.175116199464450339e+00,-7.108984926760281153e-01,-6.371673119069664049e-01,-1.172159181070862699e+00,-6.794916786956457511e-01,-6.083817122428660795e-01,-1.207134078610194727e+00,-6.515870439714073203e-01
-5.760583830434411468e-01,-9.055962774828351103e-01,-5.032089320236600161e-01,-3.439407267312771244e-01,-6.077274170974241718e-01,-2.397426360969125703e-01,-2.461179363587263635e-01,-5.115471907968073273e-01,-1.217923165587749962e-01,-2.118227650746397073e-01,-5.187137513239935549e-01,-7.468662586357262267e-02,-2.028462756423556612e-01,-5.570735071020120888e-01,-5.819903691452551348e-02,-1.924098976077781575e-01,-6.069417591020263014e-01,-3.849275784292398306e-02,-1.056957875944473102e-01,-4.897230087501586171e-01,6.997040632965600970e-02,-1.148209885486241311e-02,-3.213181025720243666e-01,1.887467637236478757e-01,1.300993927753866242e-01,4.803137342298587076e-02,3.632363358743054826e-01,2.827890710382821582e-01,5.611299424386139156e-01,5.534388564385628317e-01
1.432717936730707464e-01,1.536080277787141180e+00,-1.067100398133416228e-01,-8.467262558225655544e-01,-2.350051523099649375e-01,-1.124301528998650879e+00,-1.220286720742346009e+00,-9.448709805621919866e-01,-1.509508544969329513e+00,-1.481061713243105649e+00,-1.534567427347471424e+00,-1.797580949186981414e+00,-1.626113885999525888e+00,-1.953980082632581272e+00,-1.968528746280961528e+00,-1.727552179192339166e+00,-2.305709588464896154e+00,-2.096535607165953774e+00,-1.806552022744072117e+00,-2.661932528292401123e+00,-2.205337134921961706e+00,-1.862799786370634036e+00,-3.027792237665007047e+00,-2.298645193439161183e+00,-1.873354993033323757e+00,-3.241662494635094038e+00,-2.346180631544624084e+00,-1.884549113508800167e+00,-3.598813547237269539e+00,-2.394845136724913282e+00
1.063366069063544916e-01,1.860794492143203749e-01,-1.453120019812971508e-01,-6.082223374718106340e-02,-3.739312323556204243e-02,-3.086050466615773424e-01,-2.175569720507372351e-01,-3.038785560911949069e-01,-4.835552918861765193e-01,-2.908797674172100001e-01,-4.761584463072211504e-01,-5.790977382922010142e-01,-3.114870548215463164e-01,-5.614358287146070658e-01,-6.159375720599152837e-01,-3.843593742742220654e-01,-7.853716162057695627e-01,-7.103883891886024760e-01,-3.863398058634204268e-01,-8.885244042388239505e-01,-7.349899480598242052e-01,-3.324940510657595771e-01,-8.589344842326139817e-01,-7.035391053136549333e-01,-2.315903419425616450e-01,-6.467291900725311571e-01,-6.204074462132136425e-01,-1.993898947981327108e-01,-6.363359352009737568e-01,-6.070838082830726234e-01
4.346674112541546453e-01,8.606826505712057013e-03,1.978353974906212898e-01,8.460239885869528242e-01,6.205128253485362455e-01,6.326183760474897166e-01,7.670859760652746218e-01,5.242098708653614159e-01,5.238922652079898157e-01,7.942723390900392477e-01,5.735591351252232739e-01,5.318581350374467220e-01,7.858813505800634758e-01,5.718434135697159082e-01,5.131210967679761259e-01,7.440362688169800398e-01,4.804257985589118207e-01,4.540925965057672764e-01,7.853551525595110494e-01,5.469521774013215154e-01,4.780670623647508277e-01,8.377586813907200725e-01,6.572112435219477078e-01,5.162676399149088713e-01,8.770719419935304462e-01,7.501294282853989692e-01,5.449847066352627722e-01,8.840483638301833702e-01,7.886506832492810037e-01,5.423203542577439418e-01
-1.263506520698459257e+00,-1.600762510963144036e+00,-1.576972085949964519e+00,-1.157878180958110903e+00,-1.555679168291363323e+00,-1.447248763872487576e+00,-1.181373698436890773e+00,-1.728769445737853072e+00,-1.469694286068890854e+00,-1.171950811696258477e+00,-1.879489713536668161e+00,-1.481119718061500778e+00,-1.141252878676312310e+00,-1.968712709044919018e+00,-1.469665720153878974e+00,-1.054141284708843607e+00,-1.935506500056039636e+00,-1.401589479904021163e+00,-9.248336091803956993e-01,-1.795665098935976811e+00,-1.292493143313878878e+00,-8.176981804648981722e-01,-1.682587855793940435e+00,-1.209289062941574233e+00,-7.417516482231393260e-01,-1.595918768516235930e+00,-1.156673531603542804e+00,-6.571664002162285190e-01,-1.487202202117583472e+00,-1.092732359689320143e+00
5.875175771588171392e-01,1.870714235264808456e-01,3.575832379140142514e-01,7.627744931914886006e-01,4.868470409170619351e-01,5.462130152871618183e-01,7.540879542747942477e-01,4.833756593905657595e-01,5.105932055590765017e-01,8.178814608810590636e-01,5.883238615987077536e-01,5.560286567187895379e-01,9.695700089506937847e-01,8.811719018689090355e-01,7.021143929826801910e-01,1.071710270391988296e+00,1.108658838182048356e+00,7.922453948409201585e-01,1.026844005013842542e+00,1.051813716380843200e+00,7.280807227490240230e-01,9.967518934911776540e-01,1.014931017922257706e+00,6.819933734994767516e-01,9.741043418775153784e-01,9.705847829537963545e-01,6.469822211492213260e-01,9.470075557398822674e-01,9.292581093639123990e-01,6.091128610525778919e-01
-8.238862724369941382e-02,-1.596321028217242283e-02,-5.560969663543552377e-02,3.109482296607262719e-01,6.146320405480246718e-01,3.811160874650140196e-01,3.790535077596675351e-02,2.132124707256707052e-01,7.381044051947956153e-02,-1.288217955016382477e-01,-7.521506848542854062e-02,-1.090047996725530821e-01,-1.344633645477484041e-01,-8.835215592086130554e-02,-1.148338668381664457e-01,-4.237740299871609745e-02,1.147011086206510544e-01,-1.286897930070054867e-02,-3.639053097948505289e-02,1.444257527710119393e-01,-5.433249322725555719e-03,-5.020173239921534025e-02,1.232463113856321762e-01,-1.957926457907269505e-02,-6.345017601702476751e-02,9.307234623810621554e-02,-3.337263097609571155e-02,-9.270271191311636738e-02,-2.047503358564334904e-03,-6.546244182233744435e-02
-3.517210741518193573e-01,-8.588924067340287793e-01,-3.571877020852395335e-01,-3.475026184486300629e-01,-8.897764289360985401e-01,-3.510748445440531329e-01,-3.126232259634967314e-01,-9.479013535078285591e-01,-3.104352533849351614e-01,-2.043353502965484791e-01,-9.051599498360324292e-01,-1.918320059691797919e-01,1.778868782877368691e-03,-6.256890790367112265e-01,3.534807591954211570e-02,1.949724945163257839e-01,-3.314313860644944598e-01,2.495540569365776451e-01,2.822590735044403498e-01,-2.297705018004339295e-01,3.480118310565551987e-01,2.490189760206345804e-01,-4.174127546725244775e-01,3.145733934398314835e-01,2.640888499346856766e-01,-4.894858930294562760e-01,3.355011402607216975e-01,3.028719507562802060e-01,-5.038995367423002580e-01,3.841506733696557485e-01
-1.252500527621155380e-01,-2.665502814113003272e-01,1.571295257304113069e-02,1.555158756737854142e-01,1.591029084342043542e-01,3.312070115864720887e-01,2.838180247204338258e-01,3.814949900064625865e-01,4.753915101621183359e-01,3.050718661764552642e-01,4.505386627529553989e-01,5.081531541739656710e-01,4.625699425941308118e-01,8.006455617454789619e-01,6.958479552530133505e-01,5.309695363289611558e-01,1.011157652896938819e+00,7.837084890015740823e-01,5.123072797009875501e-01,1.058209407670265945e+00,7.746606424269861790e-01,4.712747467373864518e-01,1.051703710892977206e+00,7.429649597075602685e-01,4.167532340671274982e-01,9.715779999880737039e-01,6.951090558558213894e-01,3.765061749096691446e-01,9.419800532309907659e-01,6.629424647518766811e-01
8.228096909073417953e-01,7.186657276845015430e-01,9.579625872031917178e-01,7.986447253814735747e-01,7.792887848230529713e-01,9.234298421889275410e-01,7.320472961531468981e-01,7.256164652608423360e-01,8.347214508302313041e-01,5.660346498913872981e-01,4.777368208554538809e-01,6.531499989648472670e-01,4.254505018977543518e-01,2.265710506762806942e-01,5.023679375076446352e-01,3.673170093318420815e-01,8.202256936459602354e-02,4.401046800050451013e-01,3.677326042021132335e-01,3.311089472753903085e-02,4.428187867302236791e-01,3.659171201111383609e-01,-3.490337742530663645e-02,4.451185878937819473e-01,3.729416231592873054e-01,-8.444354289976116479e-02,4.580909075480698589e-01,3.815325497346015449e-01,-1.364484588158708100e-01,4.735568974964765032e-01
2.180126864400991682e+00,2.349729252803161916e+00,2.022062257412506447e+00,8.465941146528550565e-01,7.131117667164638130e-01,6.332101147501587590e-01,5.138992890544913372e-01,2.378155756312949898e-01,2.648417029652729848e-01,5.310180405688323946e-01,2.455476396525334837e-01,2.623439283491726393e-01,5.320298574433705019e-01,2.359674787460283585e-01,2.519387741221965626e-01,5.058760946220789423e-01,1.500447270758146767e-01,2.083162182490443104e-01,5.223348183443617954e-01,1.321258221692747370e-01,2.057618364949188594e-01,5.474024460330821906e-01,1.311008400701133558e-01,2.136163539273390755e-01,5.804963160152863955e-01,1.596336496158741736e-01,2.332334075705112530e-01,5.637160311175701821e-01,4.454885292173737382e-02,2.024843611274713961e-01
1.161942183398670059e+00,7.544247840118954995e-01,9.579299224580737349e-01,6.275833697600640138e-01,1.455256578919761623e-01,4.058969961185607267e-01,6.564427737634298543e-01,1.560930530903123503e-01,4.106865350686055849e-01,7.848613040371732463e-01,3.163130246853649852e-01,5.222233155467994603e-01,9.400297552694034664e-01,5.746718667235306555e-01,6.717210635100419047e-01,9.284169749006740968e-01,5.314667152501846292e-01,6.443696750091721936e-01,9.235437911753028306e-01,4.819218815004964185e-01,6.211339038057543949e-01,9.834381642787192179e-01,5.784318924467886092e-01,6.681158782823412023e-01,1.027962581900551564e+00,6.544735522926743432e-01,7.035963688464237364e-01,1.033133376100054956e+00,6.527993529618858481e-01,7.004825128401692691e-01
